epoch,train_loss,valid_loss,test_loss,train_acc,valid_acc,test_acc,early_stop_epoch
1,0.26786871822449293,0.2688201069831848,0.2640351951122284,0.9240727272727273,0.9174,0.9244,16
2,0.19729866351187228,0.20551186800003052,0.19839966297149658,0.9430363636363637,0.9388,0.9438,16
3,0.1615704471963373,0.17334987223148346,0.16617417335510254,0.9528909090909091,0.9486,0.9508,16
4,0.1379450697959824,0.15282997488975525,0.14669965207576752,0.9594363636363636,0.9544,0.956,16
5,0.12023945762860504,0.13763509690761566,0.1331627517938614,0.9646363636363636,0.9586,0.9597,16
6,0.10651271334612233,0.12746109068393707,0.12352597713470459,0.9691818181818181,0.9614,0.9618,16
7,0.09565138957835734,0.12026473134756088,0.11656613647937775,0.9720909090909091,0.962,0.9636,16
8,0.0871662525746294,0.11499576270580292,0.11179526150226593,0.9742545454545455,0.9646,0.9652,16
9,0.08001989287510514,0.11068104207515717,0.10839421302080154,0.9763272727272727,0.9668,0.9665,16
10,0.07420552809443325,0.10759975761175156,0.10608907788991928,0.9779454545454546,0.9684,0.9676,16
11,0.06912885808495974,0.10515279322862625,0.10389365255832672,0.9790181818181818,0.97,0.9691,16
12,0.06494070066621696,0.10374632477760315,0.10264227539300919,0.9802181818181818,0.9694,0.9694,16
13,0.061061113057615746,0.10247527062892914,0.10191012918949127,0.9816363636363636,0.9694,0.9699,16
14,0.05772834229579365,0.10168226808309555,0.10141617059707642,0.9827090909090909,0.9702,0.9702,16
15,0.05449926141581752,0.10105441510677338,0.10117945075035095,0.9835636363636364,0.9702,0.9713,16
16,0.051688042626081204,0.1003621518611908,0.10145087540149689,0.9844181818181819,0.971,0.9713,16
17,0.049236543712333186,0.10049598664045334,0.10151372104883194,0.9853818181818181,0.9708,0.9718,16
18,0.04700068535139276,0.10067927092313766,0.1022108793258667,0.9859454545454546,0.9706,0.9716,16
19,0.04491252499365841,0.1009228453040123,0.10291370749473572,0.9866181818181818,0.97,0.9717,16
20,0.042896823682314296,0.10162888467311859,0.10390858352184296,0.9870909090909091,0.9704,0.9718,16
