epoch,train_loss,valid_loss,test_loss,train_acc,valid_acc,test_acc,early_stop_epoch
1,0.07489321221343495,0.08817961066961288,0.09328877925872803,0.9766727272727272,0.972,0.9726,5
2,0.053975354352119295,0.07458756119012833,0.07876800000667572,0.982890909090909,0.9766,0.9761,5
3,0.04372842969008806,0.06987358629703522,0.07381220906972885,0.9862545454545455,0.9774,0.9773,5
4,0.0371279390740039,0.06786653399467468,0.07194293290376663,0.9885636363636363,0.9782,0.9768,5
5,0.03236683526245708,0.06779073178768158,0.07159290462732315,0.9899818181818182,0.979,0.9762,5
6,0.028812978384762326,0.06821183115243912,0.07225283235311508,0.9911090909090909,0.9792,0.977,5
7,0.02584805088092319,0.0694274753332138,0.07294220477342606,0.9920181818181818,0.9788,0.9775,5
8,0.023427382094870237,0.07085364311933517,0.07374953478574753,0.9927272727272727,0.9802,0.9777,5
9,0.021352342981654643,0.07268491387367249,0.0750868171453476,0.9932363636363636,0.9798,0.9777,5
10,0.019369609625126363,0.07476317882537842,0.07644572108983994,0.9940545454545454,0.9798,0.9778,5
11,0.017688338987550446,0.07683591544628143,0.07793667912483215,0.9947272727272727,0.9804,0.9775,5
12,0.016148523642824413,0.0788932666182518,0.0795333981513977,0.995,0.9802,0.9775,5
13,0.014739346072239146,0.08158055692911148,0.08125468343496323,0.9953818181818181,0.9798,0.9775,5
14,0.013260906951872377,0.08336581289768219,0.08284539729356766,0.9958545454545454,0.9804,0.9776,5
15,0.011647278547554213,0.08650050312280655,0.08530138432979584,0.9963636363636363,0.9802,0.9771,5
16,0.01036505441330188,0.0888020321726799,0.08719876408576965,0.9968545454545454,0.9796,0.9774,5
17,0.009140081408215338,0.09030409902334213,0.0895431637763977,0.9972909090909091,0.9798,0.977,5
18,0.008268880124252146,0.09404078871011734,0.09271383285522461,0.9976181818181818,0.9802,0.9767,5
19,0.007055707239258151,0.09780656546354294,0.09477110207080841,0.9979818181818182,0.9798,0.9775,5
20,0.006621303768301335,0.1016896665096283,0.09832620620727539,0.9980727272727272,0.9798,0.9776,5
21,0.006021569908841973,0.10536099970340729,0.10197556018829346,0.9983090909090909,0.9794,0.9772,5
22,0.005270642831829967,0.11050581187009811,0.10613924264907837,0.9985272727272727,0.9794,0.9779,5
23,0.004609901638520156,0.11259057372808456,0.10958728194236755,0.9987454545454545,0.9798,0.9769,5
24,0.0043300075229526554,0.1182892695069313,0.11349093914031982,0.9987454545454545,0.9792,0.9769,5
25,0.003561410247009917,0.12366705387830734,0.11589977890253067,0.9990363636363636,0.9784,0.9781,5
26,0.003460772434800137,0.12201761454343796,0.12241256982088089,0.9989818181818182,0.9796,0.9771,5
27,0.004061464215853035,0.13032937049865723,0.12679320573806763,0.9986727272727273,0.979,0.9773,5
28,0.002514851493470091,0.1304405927658081,0.12884579598903656,0.9992909090909091,0.9796,0.9786,5
29,0.002421368387206175,0.13588199019432068,0.13211609423160553,0.9994363636363637,0.9796,0.9779,5
30,0.0018487654148812826,0.13459262251853943,0.1350153535604477,0.9994909090909091,0.9792,0.978,5
31,0.002696711001500448,0.13998739421367645,0.13910429179668427,0.9992181818181818,0.9794,0.9779,5
32,0.002190710771718903,0.1445540338754654,0.1434590369462967,0.9992909090909091,0.9794,0.9777,5
33,0.0034627220115360986,0.1495763212442398,0.14856842160224915,0.9987272727272727,0.9778,0.9774,5
34,0.0030542009303089488,0.15194691717624664,0.14883284270763397,0.9988,0.9788,0.9769,5
35,0.0028999485999066533,0.15558424592018127,0.15038985013961792,0.9990727272727272,0.9788,0.9758,5
36,0.0012567424459263893,0.15193843841552734,0.15060104429721832,0.9996545454545455,0.9786,0.9778,5
37,0.0009370876803362969,0.15349137783050537,0.14976415038108826,0.9997454545454545,0.9786,0.9781,5
38,0.006530122353125499,0.175049290060997,0.16569115221500397,0.9976909090909091,0.9756,0.9755,5
39,0.003162042735307975,0.1643206775188446,0.15983985364437103,0.998890909090909,0.978,0.9777,5
40,0.0009886042422789852,0.16690079867839813,0.15469124913215637,0.9997454545454545,0.978,0.9781,5
41,0.0004547582965821458,0.1600317656993866,0.15335293114185333,0.9999272727272728,0.9782,0.9793,5
42,0.000383661079221692,0.16108833253383636,0.15385398268699646,0.9999090909090909,0.9786,0.9789,5
43,0.0003044177042290941,0.16283077001571655,0.15472233295440674,0.9999454545454546,0.9788,0.9794,5
44,0.00030467884960593754,0.16551128029823303,0.15677760541439056,0.9999454545454546,0.9788,0.9791,5
45,0.0003630507796699489,0.16867595911026,0.15933893620967865,0.9999090909090909,0.9788,0.9791,5
46,0.00034504684936761265,0.17307870090007782,0.16234801709651947,0.9999090909090909,0.9788,0.9794,5
47,0.0004260445147607783,0.1784270703792572,0.16614209115505219,0.9999090909090909,0.979,0.979,5
48,0.0029623794386777966,0.18786290287971497,0.1816617250442505,0.9989090909090909,0.9782,0.9772,5
49,0.000579729696555123,0.1823262870311737,0.17175887525081635,0.9999272727272728,0.9772,0.978,5
50,0.00012141651290201012,0.1788468360900879,0.170644611120224,1.0,0.9786,0.9783,5
51,8.130234127071099e-05,0.1781414896249771,0.17014911770820618,1.0,0.9784,0.9774,5
52,6.802713393775115e-05,0.17817114293575287,0.17034007608890533,1.0,0.9786,0.9776,5
53,5.931184179545729e-05,0.17820195853710175,0.17119581997394562,1.0,0.9784,0.9774,5
54,5.852432669929251e-05,0.17898504436016083,0.1722879260778427,1.0,0.9782,0.9775,5
55,6.399997401636364e-05,0.18051467835903168,0.1737767606973648,1.0,0.9784,0.9775,5
