epoch,train_loss,valid_loss,test_loss,train_acc,valid_acc,test_acc,early_stop_epoch
1,0.256533808385784,0.23472756147384644,0.25036823749542236,0.9256363636363636,0.9302,0.9261,11
2,0.17884253254397348,0.1699729710817337,0.18008331954479218,0.9486181818181818,0.9512,0.9446,11
3,0.13823386332121762,0.13853152096271515,0.146004781126976,0.9598909090909091,0.959,0.9565,11
4,0.1127612187483094,0.1194492056965828,0.1259922832250595,0.9672181818181819,0.962,0.962,11
5,0.09437157900834625,0.10640916973352432,0.11258947849273682,0.9729636363636364,0.9672,0.9656,11
6,0.08137529899383134,0.09778888523578644,0.10452563315629959,0.9761818181818182,0.9686,0.9684,11
7,0.07222330334105274,0.091816745698452,0.09956685453653336,0.9785090909090909,0.9708,0.9688,11
8,0.06486697374013337,0.08740843832492828,0.09624306112527847,0.9807636363636364,0.9716,0.9712,11
9,0.058995762710036204,0.08438915014266968,0.09412755817174911,0.9826727272727273,0.9712,0.9707,11
10,0.054067323450337754,0.08228247612714767,0.0930815190076828,0.9837818181818182,0.9732,0.9714,11
11,0.049536558463915505,0.08072597533464432,0.09237229824066162,0.9849454545454546,0.973,0.9721,11
12,0.04613771454617381,0.08073420077562332,0.09285829216241837,0.9857454545454546,0.9736,0.9722,11
13,0.04343389498230747,0.0817602276802063,0.09411503374576569,0.9863818181818181,0.9734,0.9724,11
14,0.04075349077662792,0.08192998915910721,0.0954560786485672,0.9869636363636364,0.9742,0.9719,11
15,0.038708301691507754,0.0833423063158989,0.0970802828669548,0.9874181818181819,0.9736,0.9727,11
