epoch,train_loss,valid_loss,test_loss,train_acc,valid_acc,test_acc,early_stop_epoch
1,0.4786950266090306,0.493117094039917,0.461930513381958,0.8643636363636363,0.862,0.8693,54
2,0.3655721851099621,0.3871549665927887,0.35951676964759827,0.8919818181818182,0.8876,0.8974,54
3,0.32040147486600007,0.34584254026412964,0.32094717025756836,0.9050363636363636,0.8978,0.9077,54
4,0.2932317636243322,0.32092607021331787,0.29777801036834717,0.9127090909090909,0.9076,0.9156,54
5,0.27415639322589747,0.3041744530200958,0.28138595819473267,0.9178909090909091,0.9108,0.9196,54
6,0.25969485259733416,0.2910252809524536,0.26907598972320557,0.9220363636363637,0.9134,0.9226,54
7,0.24867021956227042,0.28084591031074524,0.259732723236084,0.9251272727272727,0.916,0.9244,54
8,0.2398467701389031,0.2725529670715332,0.2521009147167206,0.9278,0.9186,0.9263,54
9,0.2328072586025704,0.2664107382297516,0.24631084501743317,0.9295272727272728,0.9178,0.9268,54
10,0.22688917541842568,0.26132357120513916,0.24169792234897614,0.9308909090909091,0.9186,0.9278,54
11,0.22193797280571678,0.25703227519989014,0.2382395714521408,0.9326181818181818,0.9194,0.9297,54
12,0.2174922679168257,0.25293925404548645,0.23517951369285583,0.9343818181818182,0.9206,0.9309,54
13,0.21376634281331844,0.24948590993881226,0.23256896436214447,0.9356,0.9222,0.9334,54
14,0.21043763334913687,0.24685461819171906,0.23049184679985046,0.9362909090909091,0.924,0.9333,54
15,0.20728681954199618,0.2441127747297287,0.22847825288772583,0.9370363636363637,0.9246,0.9331,54
16,0.20464210645922207,0.24147936701774597,0.22690565884113312,0.9376909090909091,0.9258,0.9342,54
17,0.2022589362067255,0.23860637843608856,0.22545303404331207,0.9382,0.9258,0.935,54
18,0.19979022994840687,0.2358863353729248,0.22390656173229218,0.9389090909090909,0.9268,0.9351,54
19,0.1973071249127388,0.23287548124790192,0.22231914103031158,0.9397090909090909,0.9272,0.9351,54
20,0.19495951886475085,0.2300821989774704,0.22068952023983002,0.9404545454545454,0.9284,0.9355,54
21,0.19273854787647723,0.22764120995998383,0.21894611418247223,0.9407454545454546,0.9272,0.9367,54
22,0.19078297688473356,0.22547835111618042,0.21710768342018127,0.9410727272727273,0.9282,0.9376,54
23,0.18895332864265552,0.22362865507602692,0.21549548208713531,0.9413090909090909,0.9282,0.9376,54
24,0.18724710411713882,0.22213129699230194,0.2139924317598343,0.9419818181818181,0.9286,0.9378,54
25,0.18572144585441458,0.22069692611694336,0.21291308104991913,0.9423090909090909,0.9294,0.9383,54
26,0.18450109891932118,0.21956299245357513,0.21207518875598907,0.9426363636363636,0.9296,0.9385,54
27,0.18327595083754172,0.21855120360851288,0.21123480796813965,0.9430363636363637,0.9298,0.9386,54
28,0.18220602945373818,0.21751704812049866,0.21055935323238373,0.9432727272727273,0.9294,0.9386,54
29,0.1811868794011799,0.2163817435503006,0.20978941023349762,0.9434181818181818,0.9304,0.9391,54
30,0.18023815249042077,0.21542881429195404,0.20898686349391937,0.9437454545454546,0.9298,0.9393,54
31,0.17928871626135978,0.21428866684436798,0.20818793773651123,0.9436909090909091,0.9302,0.9397,54
32,0.1784140854125673,0.21351589262485504,0.20778551697731018,0.9442181818181818,0.9304,0.9398,54
33,0.177585280678489,0.21266916394233704,0.20730583369731903,0.9446,0.9304,0.94,54
34,0.1768422928777608,0.21172626316547394,0.2068634033203125,0.9448545454545455,0.931,0.9412,54
35,0.17621150374683467,0.21090614795684814,0.20667199790477753,0.9452,0.9314,0.9405,54
36,0.17553138947622343,0.210088849067688,0.20641542971134186,0.9454545454545454,0.9328,0.9409,54
37,0.1748319228095087,0.20935292541980743,0.20596332848072052,0.9455454545454546,0.9332,0.941,54
38,0.1742975773614916,0.20862837135791779,0.20564745366573334,0.9457454545454546,0.9332,0.9411,54
39,0.17377717963131992,0.2080383598804474,0.20549814403057098,0.9458727272727273,0.9334,0.9407,54
40,0.1732225985587998,0.2073822319507599,0.20521113276481628,0.9458727272727273,0.9338,0.9408,54
41,0.17267767334729434,0.20678849518299103,0.20497235655784607,0.9463454545454546,0.9344,0.9409,54
42,0.17220669670403005,0.20630834996700287,0.2047828584909439,0.9465090909090909,0.9344,0.9412,54
43,0.17171176902204752,0.20575658977031708,0.20474131405353546,0.9466363636363636,0.9356,0.9414,54
44,0.17125833485546438,0.20539255440235138,0.20462457835674286,0.9466727272727272,0.9352,0.9414,54
45,0.1707645008773966,0.20479074120521545,0.20437651872634888,0.9468363636363636,0.9354,0.9414,54
46,0.1702352951433171,0.20405109226703644,0.20386247336864471,0.9468181818181818,0.9354,0.9417,54
47,0.16979828885671766,0.2036484181880951,0.2038978487253189,0.9470545454545455,0.9348,0.9413,54
48,0.169405614617196,0.20335492491722107,0.20364762842655182,0.9471818181818182,0.9354,0.9412,54
49,0.1689347620172934,0.2029990702867508,0.20359264314174652,0.9472727272727273,0.9358,0.9408,54
50,0.1685324535979466,0.20280815660953522,0.20353129506111145,0.9477818181818182,0.9364,0.9411,54
51,0.16811459637568757,0.2026364803314209,0.20321936905384064,0.9479454545454545,0.9356,0.941,54
52,0.1677484660426324,0.20230574905872345,0.20301751792430878,0.9479090909090909,0.9364,0.9411,54
53,0.16735726883668792,0.20207588374614716,0.20289386808872223,0.9479090909090909,0.9376,0.9412,54
54,0.16686569646542723,0.20167618989944458,0.2026137262582779,0.9482727272727273,0.9376,0.9408,54
55,0.16651853346756915,0.2017146795988083,0.20249909162521362,0.9483454545454545,0.9378,0.9411,54
