epoch,train_loss,valid_loss,test_loss,train_acc,valid_acc,test_acc,early_stop_epoch
1,0.29360405086387287,0.30252018570899963,0.2973715364933014,0.9152545454545454,0.9106,0.9162,21
2,0.21529498954930087,0.23085905611515045,0.2219204306602478,0.9366181818181818,0.9336,0.936,21
3,0.17763380697098646,0.19859996438026428,0.18662463128566742,0.9475636363636364,0.9404,0.9467,21
4,0.15502183418585497,0.1797507256269455,0.16632188856601715,0.9539454545454545,0.944,0.9518,21
5,0.13918410738693043,0.16694533824920654,0.15312917530536652,0.9584363636363636,0.9468,0.9557,21
6,0.1266417474330149,0.15649926662445068,0.14316529035568237,0.9625818181818182,0.9508,0.9586,21
7,0.11711079190502112,0.1487104594707489,0.1358860433101654,0.9654545454545455,0.953,0.9607,21
8,0.10940028255365111,0.14262159168720245,0.13001587986946106,0.9672181818181819,0.957,0.9615,21
9,0.10314806898226114,0.13769981265068054,0.12592309713363647,0.9690181818181818,0.9578,0.9619,21
10,0.09759934705936096,0.1334729939699173,0.1223452016711235,0.9706727272727272,0.9586,0.9623,21
11,0.09289109984776851,0.13003243505954742,0.11976656317710876,0.9720545454545455,0.9596,0.9633,21
12,0.08866121864919974,0.1271284818649292,0.11771529912948608,0.9732909090909091,0.9598,0.9641,21
13,0.08488617239181291,0.12453246116638184,0.11580242961645126,0.9744545454545455,0.9612,0.9652,21
14,0.08153395788710226,0.12266378104686737,0.11457183957099915,0.9753090909090909,0.9616,0.9667,21
15,0.07879419694476845,0.12134228646755219,0.11370807141065598,0.9758,0.962,0.9672,21
16,0.07607544925148514,0.12006334215402603,0.11289308965206146,0.9766181818181818,0.962,0.9678,21
17,0.07340070419792424,0.11888778954744339,0.1119149923324585,0.9774545454545455,0.9622,0.9678,21
18,0.07106580933318897,0.11847082525491714,0.11153211444616318,0.9780363636363636,0.9624,0.9682,21
19,0.06898550690016286,0.1181061640381813,0.11129472404718399,0.9787272727272728,0.962,0.9682,21
20,0.0670535556875508,0.11770859360694885,0.11113560944795609,0.9793272727272727,0.9632,0.9686,21
21,0.06501833589201454,0.11739689856767654,0.1109204813838005,0.9801090909090909,0.9634,0.9695,21
22,0.0634065018417737,0.11753688007593155,0.11116823554039001,0.9804363636363637,0.963,0.9694,21
23,0.06163813017359512,0.11761495471000671,0.11147785931825638,0.9810181818181818,0.9632,0.9692,21
24,0.06024520184226673,0.1185644268989563,0.11134948581457138,0.9814363636363637,0.9632,0.9694,21
