epoch,train_loss,valid_loss,test_loss,train_acc,valid_acc,test_acc,early_stop_epoch
1,0.08634156521985477,0.11334962397813797,0.09744920581579208,0.9751636363636363,0.9646,0.9708,4
2,0.04343704156789251,0.08165005594491959,0.06879030913114548,0.9882727272727273,0.9742,0.9784,4
3,0.026617409803269602,0.07500149309635162,0.06438641250133514,0.9932363636363636,0.9746,0.9801,4
4,0.017823012445555914,0.07392824441194534,0.06469656527042389,0.9958545454545454,0.9758,0.9809,4
5,0.012540320581105664,0.07623960077762604,0.06801606714725494,0.9969090909090909,0.9772,0.9813,4
6,0.009277510847637048,0.08118157088756561,0.0734119564294815,0.9978,0.9782,0.9804,4
7,0.0070913958891211555,0.08695924282073975,0.07974860072135925,0.9982181818181818,0.9784,0.9801,4
