epoch,train_loss,valid_loss,test_loss,train_acc,valid_acc,test_acc
1,1.054978374311659,1.216950535774231,1.355088472366333,0.6240888888888889,0.532,0.542
2,0.8171952522701688,1.2100121974945068,1.3525334596633911,0.7108666666666666,0.557,0.5672
3,0.5923987051857842,1.3049125671386719,1.341472864151001,0.7908666666666667,0.5866,0.5863
4,0.5546324855301116,1.4313716888427734,1.511927604675293,0.8031555555555555,0.5832,0.5817
5,0.5101360672897762,1.5737566947937012,1.6535855531692505,0.8188666666666666,0.5778,0.5861
6,0.568068903043535,1.7079343795776367,1.8630529642105103,0.8099777777777778,0.574,0.5744
7,0.37727408505545723,1.7802597284317017,1.8493671417236328,0.8677111111111111,0.5868,0.5873
8,0.2652536311560207,1.8824867010116577,1.9142810106277466,0.9072666666666667,0.5954,0.591
9,0.2219070168187221,1.9650052785873413,1.986798644065857,0.9214222222222223,0.602,0.5997
10,0.16346467546754412,2.020925760269165,2.0323867797851562,0.9425111111111111,0.6018,0.6064
11,0.11888290759291914,2.087200164794922,2.080383062362671,0.9592888888888889,0.5984,0.6091
12,0.09955965560376644,2.1143858432769775,2.154517412185669,0.9663333333333334,0.6008,0.608
13,0.05014394881791539,2.1349496841430664,2.1469454765319824,0.9855555555555555,0.607,0.613
14,0.033227992806831995,2.1580135822296143,2.157851457595825,0.9922,0.612,0.6133
15,0.02709452027744717,2.182359218597412,2.175825834274292,0.9945777777777778,0.6122,0.6132
