epoch,train_loss,valid_loss,test_loss,train_acc,valid_acc,test_acc,early_stop_epoch
1,1.0896327498175882,1.0834455490112305,1.0668889284133911,0.6478909090909091,0.656,0.6529,55
2,0.9278121073462746,0.9235703945159912,0.8965527415275574,0.6923090909090909,0.6952,0.7017,55
3,0.8806353538903323,0.8779671788215637,0.847873330116272,0.7091818181818181,0.7096,0.7185,55
4,0.8421331523548473,0.8401316404342651,0.8087542057037354,0.7235636363636364,0.722,0.7331,55
5,0.8174622611566024,0.8167153596878052,0.7846353650093079,0.7342727272727273,0.7306,0.7412,55
6,0.8019333165667274,0.8028603792190552,0.7702146768569946,0.7407272727272727,0.737,0.7484,55
7,0.7905753101110459,0.7929099202156067,0.7595469355583191,0.7444181818181819,0.7414,0.7521,55
8,0.7805981123339046,0.7845122814178467,0.7499569654464722,0.7473454545454545,0.742,0.7548,55
9,0.7715077136104758,0.7771134972572327,0.7413246631622314,0.7509454545454546,0.7442,0.759,55
10,0.7637884206988594,0.7703822255134583,0.7340214848518372,0.7542545454545454,0.7464,0.761,55
11,0.7571648058349436,0.7646182775497437,0.7271246314048767,0.7570727272727272,0.747,0.7647,55
12,0.7512548827258023,0.7596476674079895,0.721206545829773,0.7596181818181819,0.753,0.7645,55
13,0.7460594423467463,0.7551323771476746,0.7158775925636292,0.7621818181818182,0.7554,0.768,55
14,0.7419042560837485,0.7511643767356873,0.7117780447006226,0.7633272727272727,0.7572,0.7689,55
15,0.7383010685660623,0.7477052807807922,0.7081968188285828,0.7645636363636363,0.7568,0.77,55
16,0.7350188445611433,0.744384765625,0.7047033905982971,0.7657636363636363,0.7574,0.7706,55
17,0.7322120149894195,0.7415968775749207,0.7019957900047302,0.7668363636363636,0.7584,0.7704,55
18,0.729517641230063,0.7389106154441833,0.6992501616477966,0.7678181818181818,0.7594,0.7716,55
19,0.7272353905005888,0.7365737557411194,0.6968250274658203,0.7687454545454545,0.7624,0.7725,55
20,0.7250659570043737,0.7342967987060547,0.6945524215698242,0.7694,0.7634,0.7733,55
21,0.7233090431690216,0.7321116328239441,0.6927174925804138,0.7695636363636363,0.7642,0.7734,55
22,0.7216334928816015,0.7301416397094727,0.6907869577407837,0.7699090909090909,0.765,0.7739,55
23,0.7198089926567944,0.7282118201255798,0.6888449788093567,0.7703818181818182,0.7664,0.7745,55
24,0.7182804163260893,0.726475179195404,0.687152624130249,0.7711090909090909,0.7662,0.7765,55
25,0.7170862333774567,0.7253369688987732,0.6857655048370361,0.7712909090909091,0.7684,0.7773,55
26,0.715647257143801,0.7240971326828003,0.6842871308326721,0.7716545454545455,0.7676,0.7772,55
27,0.7145077688152139,0.7231365442276001,0.6831040382385254,0.7718909090909091,0.7676,0.7778,55
28,0.7136961147676815,0.7224211096763611,0.6820932626724243,0.7720181818181818,0.767,0.7778,55
29,0.7125562220269983,0.7214930653572083,0.6808350682258606,0.7725454545454545,0.7678,0.7777,55
30,0.7119084951985966,0.7210023403167725,0.6801069378852844,0.7724909090909091,0.7662,0.7776,55
31,0.710826822811907,0.7199671268463135,0.6787424087524414,0.7729818181818182,0.766,0.7788,55
32,0.7100194340077314,0.7194158434867859,0.6777798533439636,0.7734545454545455,0.7668,0.7786,55
33,0.709308395320719,0.7188262939453125,0.6770853996276855,0.774,0.7666,0.7787,55
34,0.7086174669265747,0.7183626294136047,0.6761839389801025,0.7743636363636364,0.7672,0.7794,55
35,0.707845546874133,0.7174823880195618,0.6754052639007568,0.7748,0.767,0.7796,55
36,0.707071431777694,0.7167267799377441,0.6745197772979736,0.7753818181818182,0.7682,0.7802,55
37,0.7064004354910417,0.7161775231361389,0.6739557385444641,0.7754181818181818,0.7674,0.7808,55
38,0.7059254363233393,0.7157987356185913,0.673495888710022,0.7755636363636363,0.7674,0.7813,55
39,0.7049960275888443,0.7150018811225891,0.6726263761520386,0.7760363636363636,0.767,0.7813,55
40,0.704331807309931,0.714277446269989,0.672156572341919,0.7761454545454546,0.7676,0.782,55
41,0.7035146855224262,0.7134740948677063,0.6713297963142395,0.7766545454545455,0.769,0.7833,55
42,0.702877436724576,0.7129166126251221,0.6708218455314636,0.7769818181818182,0.7696,0.7833,55
43,0.7021578156297857,0.7121010422706604,0.6701249480247498,0.7772909090909091,0.7694,0.7836,55
44,0.7017844734842127,0.7119328379631042,0.6698838472366333,0.7771454545454546,0.7692,0.784,55
45,0.7010127345648679,0.711050271987915,0.6691334247589111,0.7776181818181818,0.7694,0.7851,55
46,0.7004384569254789,0.7104434967041016,0.6687061190605164,0.7781636363636364,0.7698,0.7848,55
47,0.6996975564306432,0.709786593914032,0.6679072380065918,0.7783272727272728,0.7712,0.7851,55
48,0.6990413392890583,0.7092097401618958,0.6674970388412476,0.7785090909090909,0.7712,0.7844,55
49,0.6983706184733998,0.7085410356521606,0.6666660308837891,0.7785818181818182,0.773,0.7844,55
50,0.6978562558564273,0.7077489495277405,0.6661872267723083,0.7786545454545455,0.7732,0.7837,55
51,0.6970525279586965,0.7069506645202637,0.6656162142753601,0.7786909090909091,0.7734,0.7842,55
52,0.6965265805396167,0.7063072919845581,0.6652364730834961,0.7788363636363637,0.7732,0.7844,55
53,0.6961940798759461,0.7060999870300293,0.6650634407997131,0.7788545454545455,0.7738,0.7843,55
54,0.6952142758911306,0.7050412893295288,0.6641182899475098,0.7792727272727272,0.7742,0.7853,55
55,0.6946877901879224,0.7046903371810913,0.6637237071990967,0.7794545454545454,0.7744,0.7847,55
