epoch,train_loss,valid_loss,test_loss,train_acc,valid_acc,test_acc
1,1.3305121895896064,1.4068305492401123,1.3971672058105469,0.5182,0.4864,0.4922
2,1.1492243565559388,1.2814778089523315,1.2895164489746094,0.5855777777777778,0.5352,0.5462
3,1.0132310552067227,1.2328672409057617,1.2371125221252441,0.6386666666666667,0.5514,0.5655
4,0.8950414485931396,1.223855972290039,1.2424170970916748,0.6843111111111111,0.5592,0.5753
5,0.824666430510415,1.2760913372039795,1.3044365644454956,0.7094222222222222,0.557,0.5717
6,1.0697198805597092,1.3995769023895264,1.6465568542480469,0.644,0.5116,0.5222
7,0.9106901467641194,1.507895827293396,1.6319770812988281,0.6917333333333333,0.529,0.5386
8,1.1311161181661817,1.6134330034255981,1.999341607093811,0.6459333333333334,0.4892,0.4881
9,0.954077615737915,1.6958017349243164,1.9604318141937256,0.6986666666666667,0.513,0.5198
10,0.922345935593711,1.8017590045928955,2.059007406234741,0.7249333333333333,0.5324,0.5357
11,0.7119721644904878,1.8809055089950562,1.9853264093399048,0.7777333333333334,0.5398,0.5516
12,0.5380874620755514,1.9443578720092773,1.9525920152664185,0.8230444444444445,0.5604,0.5666
13,0.4334554867890146,1.9899511337280273,1.937151551246643,0.8554888888888889,0.5646,0.5748
14,0.43586462872955534,2.0061192512512207,2.007049322128296,0.8566666666666667,0.5732,0.5823
15,0.31199452499283686,2.076939582824707,2.014007568359375,0.8944666666666666,0.579,0.5869
