epoch,train_loss,valid_loss,test_loss,train_acc,valid_acc,test_acc,early_stop_epoch
1,0.25591862139376725,0.256073534488678,0.25405940413475037,0.9251454545454545,0.9226,0.925,10
2,0.18578793413530698,0.19513165950775146,0.19218312203884125,0.9460363636363637,0.9398,0.9454,10
3,0.14194686797396702,0.15876245498657227,0.15453216433525085,0.9590545454545455,0.948,0.9535,10
4,0.1137469665756957,0.13753026723861694,0.13284988701343536,0.9671636363636363,0.9566,0.96,10
5,0.0941206399618902,0.12501391768455505,0.11890379339456558,0.9725454545454545,0.962,0.9636,10
6,0.07933729382299565,0.11636245250701904,0.10949255526065826,0.9770727272727273,0.964,0.9665,10
7,0.06802368050187149,0.11046392470598221,0.10370838642120361,0.9799818181818182,0.9662,0.9687,10
8,0.05859651459634981,0.10657000541687012,0.09940598905086517,0.9824909090909091,0.9676,0.9694,10
9,0.05131949965596538,0.10424704849720001,0.09729527682065964,0.9845636363636364,0.9694,0.9698,10
10,0.04539577628079463,0.10282301902770996,0.09671960026025772,0.9866181818181818,0.9694,0.9707,10
11,0.040442463052205065,0.1030506119132042,0.09681328386068344,0.9883636363636363,0.9684,0.9713,10
12,0.03661489109474827,0.10456689447164536,0.09810322523117065,0.9894909090909091,0.9686,0.9714,10
13,0.0329100285817615,0.10570582002401352,0.09998589754104614,0.9904363636363637,0.97,0.9711,10
14,0.03049272059780461,0.10799626260995865,0.10232630372047424,0.9908,0.969,0.9709,10
15,0.028779786796139722,0.11180640757083893,0.10595612972974777,0.9910181818181818,0.9686,0.9714,10
16,0.026538801462580027,0.11533907800912857,0.10867517441511154,0.9917818181818182,0.9686,0.9703,10
17,0.024581113345137882,0.11820603907108307,0.11216358840465546,0.9923272727272727,0.9676,0.9705,10
18,0.02331313265254721,0.1233132928609848,0.11733242124319077,0.9923636363636363,0.9686,0.97,10
19,0.018647724439104257,0.12210660427808762,0.11805327236652374,0.9942727272727273,0.9692,0.9706,10
20,0.018995730766772547,0.13051792979240417,0.12436728179454803,0.9936363636363637,0.9692,0.9692,10
21,0.01420613780538869,0.1275644749403,0.12343337386846542,0.9956727272727273,0.9706,0.9712,10
22,0.013342998416681604,0.13604629039764404,0.12953223288059235,0.9956727272727273,0.9694,0.9697,10
23,0.012907497631282737,0.13741102814674377,0.13375505805015564,0.9958545454545454,0.9698,0.9709,10
24,0.016131015860631703,0.1512429267168045,0.14642742276191711,0.9942363636363636,0.9712,0.9683,10
25,0.019572821321629984,0.15857958793640137,0.15682663023471832,0.9927818181818182,0.9686,0.966,10
26,0.01013623731464428,0.14391650259494781,0.14854170382022858,0.9967272727272727,0.9714,0.9699,10
27,0.010216841557014215,0.1511649340391159,0.15048865973949432,0.9965090909090909,0.972,0.9696,10
28,0.008552227841434201,0.15304505825042725,0.151417538523674,0.9969272727272728,0.9706,0.9692,10
29,0.007323405765888641,0.15970903635025024,0.15155383944511414,0.9975818181818182,0.9708,0.9708,10
30,0.011389774952289537,0.17290163040161133,0.1668490171432495,0.9957272727272727,0.9674,0.9687,10
31,0.010093012249274828,0.15864647924900055,0.16433419287204742,0.9962545454545455,0.9696,0.9691,10
32,0.006171242076033774,0.16779999434947968,0.1659897267818451,0.9979818181818182,0.9704,0.9701,10
33,0.005567251640052828,0.16486868262290955,0.1591007262468338,0.998109090909091,0.9718,0.9714,10
34,0.005418064986549077,0.16547894477844238,0.16318649053573608,0.9982,0.9704,0.9698,10
35,0.009292391622776367,0.1924893856048584,0.17635563015937805,0.9964181818181819,0.9692,0.9678,10
36,0.005182808178380748,0.17568200826644897,0.16772033274173737,0.9983090909090909,0.971,0.9708,10
37,0.004327659454890057,0.17203734815120697,0.167744979262352,0.9986,0.9722,0.97,10
38,0.0033093863011526992,0.17580515146255493,0.17093725502490997,0.9989818181818182,0.9724,0.9703,10
39,0.002615694588717154,0.17857304215431213,0.17630809545516968,0.9992727272727273,0.9712,0.9714,10
40,0.008854683045641484,0.20438311994075775,0.18134306371212006,0.9968363636363636,0.9666,0.9707,10
41,0.007042261711041068,0.18440967798233032,0.17827071249485016,0.9976,0.9704,0.9718,10
42,0.003216928007548094,0.19748319685459137,0.1772087961435318,0.9989272727272728,0.9686,0.9713,10
43,0.002878265418258252,0.19158810377120972,0.18454201519489288,0.9990545454545454,0.9696,0.9713,10
44,0.0011758830324901778,0.18444795906543732,0.1763065755367279,0.9998181818181818,0.9712,0.9719,10
45,0.03857155064290881,0.2651331126689911,0.22591108083724976,0.9888545454545454,0.9628,0.9632,10
46,0.003498585884380604,0.20011061429977417,0.19106391072273254,0.9989090909090909,0.9694,0.9703,10
47,0.0016967693327657014,0.188304141163826,0.183847576379776,0.9995636363636363,0.9714,0.9715,10
48,0.0004464332796896997,0.18498583137989044,0.1827937811613083,0.9999636363636364,0.973,0.9725,10
49,0.0011394733962223943,0.19011658430099487,0.18824689090251923,0.9996545454545455,0.9728,0.9726,10
50,0.021923468161223886,0.2515779733657837,0.21665365993976593,0.9930545454545454,0.964,0.9687,10
51,0.004801121738987118,0.20358793437480927,0.19495292007923126,0.9984363636363637,0.9722,0.9721,10
52,0.0011040338683369658,0.19738908112049103,0.189883291721344,0.9997636363636364,0.9702,0.9722,10
53,0.000868025678662226,0.2061961442232132,0.18975317478179932,0.9998545454545454,0.9718,0.972,10
54,0.004599139903398684,0.21541862189769745,0.1994844675064087,0.9983636363636363,0.9718,0.9709,10
55,0.0014907867712846093,0.20986047387123108,0.19849245250225067,0.9995454545454545,0.971,0.9726,10
