epoch,train_loss,valid_loss,test_loss,train_acc,valid_acc,test_acc,early_stop_epoch
1,0.16823452682183548,0.1957080066204071,0.1738300621509552,0.9507636363636364,0.9428,0.9487,5
2,0.09196309857883236,0.12861406803131104,0.10848257690668106,0.9735818181818182,0.9614,0.9674,5
3,0.05968014598104426,0.10317543894052505,0.08674480020999908,0.9825636363636364,0.9702,0.9726,5
4,0.04651540281886066,0.09810847043991089,0.08203458040952682,0.9860181818181818,0.9724,0.9742,5
5,0.035193470804126596,0.09599967300891876,0.07864069938659668,0.9890909090909091,0.9714,0.9755,5
6,0.029160239688120784,0.10113297402858734,0.07730516046285629,0.9907272727272727,0.9718,0.9775,5
7,0.0278543060479093,0.1169029027223587,0.08228234201669693,0.9908,0.973,0.9767,5
8,0.02310994605514729,0.11509228497743607,0.09064637124538422,0.9921454545454546,0.9732,0.9765,5
