epoch,train_loss,valid_loss,test_loss,train_acc,valid_acc,test_acc,early_stop_epoch
1,0.20877098846841943,0.2270357608795166,0.2095995545387268,0.9397818181818182,0.9362,0.9397,9
2,0.1337438554035669,0.1621168553829193,0.14035247266292572,0.9613454545454545,0.9526,0.9558,9
3,0.09963524938848886,0.1321052759885788,0.11231575906276703,0.9711272727272727,0.9616,0.9654,9
4,0.0776894770638848,0.11252672225236893,0.09663635492324829,0.9774181818181819,0.9658,0.9703,9
5,0.062098157016306436,0.09992669522762299,0.0875135287642479,0.9813272727272727,0.9704,0.9733,9
6,0.05068378832428293,0.09214092046022415,0.0822715014219284,0.9847636363636364,0.973,0.9745,9
7,0.04236798959068785,0.08769065886735916,0.08012992888689041,0.9871636363636364,0.9736,0.9759,9
8,0.035867771969134495,0.08489646017551422,0.07933016866445541,0.9891454545454545,0.9748,0.9768,9
9,0.030549015518341383,0.08262195438146591,0.07995755970478058,0.9906909090909091,0.9756,0.9769,9
10,0.026120851545446466,0.08295013755559921,0.08044229447841644,0.9922181818181818,0.9762,0.9767,9
11,0.02269591292925179,0.0838155522942543,0.08294280618429184,0.9931454545454546,0.9766,0.9766,9
12,0.020199632639954376,0.08619359135627747,0.08682100474834442,0.9937454545454546,0.9762,0.9762,9
13,0.018310228621714157,0.08996107429265976,0.0909234881401062,0.9943090909090909,0.976,0.9766,9
