epoch,train_loss,valid_loss,test_loss,train_acc,valid_acc,test_acc,early_stop_epoch
1,0.43700630204244095,0.4549863338470459,0.41968172788619995,0.8745636363636363,0.8676,0.8836,52
2,0.33834402497519145,0.3560105264186859,0.32624849677085876,0.9006545454545455,0.8952,0.9075,52
3,0.30493605053695766,0.32323575019836426,0.29609039425849915,0.9099090909090909,0.906,0.9139,52
4,0.2860646756115285,0.30426013469696045,0.27950340509414673,0.9153272727272728,0.9088,0.9175,52
5,0.2735282210247083,0.2915739119052887,0.268779993057251,0.9186545454545455,0.9126,0.9212,52
6,0.2648087912296707,0.28259900212287903,0.26119691133499146,0.9212363636363636,0.9152,0.9238,52
7,0.25790513371066615,0.2756790220737457,0.2543608546257019,0.9231636363636364,0.919,0.9261,52
8,0.25208191688358783,0.27003180980682373,0.24882389605045319,0.9248909090909091,0.9202,0.9287,52
9,0.24752874564040792,0.26569873094558716,0.2443685084581375,0.9256909090909091,0.9206,0.9305,52
10,0.24381866352260112,0.26242727041244507,0.24075298011302948,0.9268727272727273,0.9224,0.9309,52
11,0.24063317233188586,0.2596825659275055,0.2378775179386139,0.9278909090909091,0.9242,0.9307,52
12,0.2380693957074122,0.25789955258369446,0.23541587591171265,0.9288181818181818,0.9238,0.9315,52
13,0.23576274446194823,0.2560024559497833,0.23337090015411377,0.9293272727272728,0.923,0.9324,52
14,0.23381696426191112,0.25461527705192566,0.2314842790365219,0.9298909090909091,0.9234,0.9334,52
15,0.23208509493957866,0.2534865140914917,0.22974245250225067,0.9300181818181819,0.9238,0.9338,52
16,0.2304285045977343,0.25216561555862427,0.22828266024589539,0.9304363636363636,0.9234,0.9346,52
17,0.2288933500464667,0.25119200348854065,0.2269826978445053,0.931,0.9234,0.9343,52
18,0.22748737241666425,0.25033581256866455,0.22575046122074127,0.9317090909090909,0.9242,0.9344,52
19,0.22611572073467753,0.24942907691001892,0.22456619143486023,0.9320181818181819,0.9248,0.935,52
20,0.2249476727640087,0.24858476221561432,0.22353923320770264,0.9321454545454545,0.9252,0.9348,52
21,0.22376411038433963,0.2483852505683899,0.22246189415454865,0.9325454545454546,0.9256,0.9361,52
22,0.22262271854010496,0.2474709004163742,0.22147192060947418,0.9329636363636363,0.9258,0.9361,52
23,0.22153459765152497,0.24703329801559448,0.2204854041337967,0.9332363636363636,0.9258,0.9364,52
24,0.22058424145660618,0.24648840725421906,0.21975019574165344,0.9336,0.9262,0.9369,52
25,0.21969553266465663,0.2460392266511917,0.2190350592136383,0.9340363636363637,0.926,0.9369,52
26,0.21897534560005774,0.24606743454933167,0.21850761771202087,0.9342545454545454,0.9264,0.9364,52
27,0.2180878996056589,0.2457200437784195,0.21774335205554962,0.934509090909091,0.9266,0.9362,52
28,0.21735291918231683,0.24529580771923065,0.21703650057315826,0.9346909090909091,0.927,0.9361,52
29,0.21662565483897925,0.24511152505874634,0.21632538735866547,0.9350363636363637,0.9266,0.9364,52
30,0.21587807859073985,0.24455197155475616,0.21577128767967224,0.9353090909090909,0.9268,0.9369,52
31,0.2151483625871214,0.2442079335451126,0.2151431441307068,0.9354545454545454,0.9268,0.9368,52
32,0.21444346155158497,0.24397335946559906,0.21459780633449554,0.9357818181818182,0.9264,0.937,52
33,0.21382325467196378,0.24354611337184906,0.21415194869041443,0.9359454545454545,0.9266,0.9366,52
34,0.2131928421563723,0.24324184656143188,0.21366465091705322,0.9360363636363637,0.927,0.9369,52
35,0.2126192832121795,0.24268056452274323,0.21327339112758636,0.9362909090909091,0.9274,0.9371,52
36,0.2120743041986769,0.242470383644104,0.2129395306110382,0.9364727272727272,0.927,0.9373,52
37,0.21154818137057804,0.24199272692203522,0.21272307634353638,0.9364727272727272,0.9278,0.9374,52
38,0.21110255117714405,0.2418373078107834,0.21255198121070862,0.9364,0.9282,0.9376,52
39,0.21067414379458535,0.24180200695991516,0.21235021948814392,0.9363636363636364,0.9282,0.9375,52
40,0.21027960150214758,0.24159535765647888,0.21225915849208832,0.9366363636363636,0.9282,0.9375,52
41,0.20993569001690907,0.24156850576400757,0.21207033097743988,0.9366363636363636,0.9286,0.9371,52
42,0.20950272557884456,0.2412671595811844,0.21175995469093323,0.9366181818181818,0.9284,0.937,52
43,0.20916081743416462,0.24092382192611694,0.21158432960510254,0.9368545454545455,0.929,0.9372,52
44,0.2088274149596691,0.24076691269874573,0.21138674020767212,0.9367272727272727,0.9288,0.9375,52
45,0.2085455117706548,0.2405761182308197,0.2110976129770279,0.937,0.9296,0.9375,52
46,0.20821891662613912,0.24034324288368225,0.21087275445461273,0.9372,0.9294,0.9379,52
47,0.20797119143605233,0.24023279547691345,0.21077695488929749,0.9372181818181818,0.9296,0.9374,52
48,0.2076659710779786,0.24015136063098907,0.21049915254116058,0.9372545454545455,0.93,0.9379,52
49,0.20739225429973818,0.24003830552101135,0.21031232178211212,0.9373090909090909,0.9292,0.9379,52
50,0.20722766968133774,0.23982973396778107,0.21027815341949463,0.9372545454545455,0.9296,0.9381,52
51,0.2069934956275604,0.2397741973400116,0.21007990837097168,0.9372545454545455,0.9298,0.9382,52
52,0.20678324542465534,0.23963162302970886,0.20990996062755585,0.9373090909090909,0.93,0.9381,52
53,0.20659777323562992,0.23965328931808472,0.20975753664970398,0.9373636363636364,0.9298,0.9382,52
54,0.20642918330363252,0.23971296846866608,0.20963095128536224,0.9373636363636364,0.9296,0.9383,52
55,0.2062050252854824,0.23964804410934448,0.20956596732139587,0.937490909090909,0.9298,0.9383,52
