epoch,train_loss,valid_loss,test_loss,train_acc,valid_acc,test_acc,early_stop_epoch
1,0.10858607504550706,0.13602833449840546,0.11078915745019913,0.9678909090909091,0.9576,0.9669,4
2,0.05272004770496014,0.09271568804979324,0.07291364669799805,0.9841090909090909,0.9692,0.9781,4
3,0.03858826566432518,0.08255881071090698,0.07250472158193588,0.9877636363636364,0.9728,0.9792,4
4,0.025488894706062803,0.07552466541528702,0.0712507888674736,0.9918181818181818,0.9782,0.9806,4
5,0.023596078778971623,0.08271852135658264,0.07901548594236374,0.991909090909091,0.9766,0.9802,4
6,0.015380518172465434,0.08009541034698486,0.07797607034444809,0.9949636363636364,0.979,0.9815,4
7,0.02470926271859604,0.10616713017225266,0.09277981519699097,0.9921090909090909,0.9756,0.9773,4
