epoch,train_loss,valid_loss,test_loss,train_acc,valid_acc,test_acc,early_stop_epoch
1,0.18563987998528914,0.1984950453042984,0.18501561880111694,0.9460181818181819,0.9392,0.9447,6
2,0.11605120564523068,0.13814383745193481,0.123764269053936,0.9666181818181818,0.956,0.9622,6
3,0.08157886032116685,0.11169885098934174,0.09821878373622894,0.9765636363636364,0.9664,0.97,6
4,0.06036350938372991,0.09506416320800781,0.08514880388975143,0.9828363636363636,0.9712,0.974,6
5,0.04667169221812351,0.08680419623851776,0.08085668832063675,0.9873636363636363,0.9742,0.974,6
6,0.03774964256834408,0.08359618484973907,0.08143734186887741,0.9893818181818181,0.9748,0.9738,6
7,0.03203844114841724,0.08465368300676346,0.08497465401887894,0.9907272727272727,0.9776,0.9747,6
8,0.026725423795319246,0.08677131682634354,0.08837218582630157,0.9921454545454546,0.9766,0.9747,6
9,0.021577912874149414,0.08846158534288406,0.0905163511633873,0.9933272727272727,0.9772,0.9746,6
10,0.02732597310888708,0.10723089426755905,0.1038803830742836,0.9909636363636364,0.9736,0.9728,6
11,0.018789332037685777,0.09978023916482925,0.10041715949773788,0.9936545454545455,0.9776,0.9754,6
12,0.02057355443514164,0.11090275645256042,0.1097332015633583,0.9926909090909091,0.9758,0.9735,6
13,0.021145563908675367,0.12086601555347443,0.12007779628038406,0.9924727272727273,0.9726,0.9741,6
14,0.01344494729080973,0.1122809574007988,0.10572977364063263,0.9955636363636363,0.973,0.9762,6
15,0.01274205375366331,0.11815164983272552,0.10930825024843216,0.9954909090909091,0.9742,0.976,6
16,0.008131571493468734,0.10607820749282837,0.11682455986738205,0.9972363636363636,0.9794,0.9766,6
17,0.01488518800341659,0.1323777437210083,0.13023363053798676,0.9949636363636364,0.9752,0.9728,6
18,0.007320803653797239,0.12448722869157791,0.11583768576383591,0.9973090909090909,0.9756,0.9768,6
19,0.006255039700933346,0.1246798187494278,0.12065745890140533,0.998109090909091,0.9774,0.9756,6
20,0.007031391849643197,0.12124388664960861,0.12473937124013901,0.9975454545454545,0.9774,0.9769,6
21,0.009192308122021875,0.13280119001865387,0.13433244824409485,0.9968181818181818,0.9756,0.9763,6
22,0.005748227412545299,0.1317453384399414,0.1253369003534317,0.9980909090909091,0.9738,0.9766,6
23,0.0036045077908653514,0.13087156414985657,0.12212922424077988,0.9988727272727272,0.9792,0.9779,6
24,0.005346093617808657,0.12931489944458008,0.1323457956314087,0.9982545454545455,0.9788,0.9767,6
25,0.008579501390463835,0.14399273693561554,0.13268381357192993,0.9970363636363636,0.977,0.9754,6
26,0.005092640094076945,0.13725875318050385,0.14256823062896729,0.9981818181818182,0.9758,0.978,6
27,0.007759283127282908,0.1479761302471161,0.1522759348154068,0.9973272727272727,0.9758,0.9754,6
28,0.0036372020668958903,0.13435550034046173,0.14002184569835663,0.9988545454545454,0.978,0.9768,6
29,0.00905756024398612,0.1414022445678711,0.14282071590423584,0.9970363636363636,0.9768,0.9771,6
30,0.0016579754573363785,0.13418757915496826,0.14482013881206512,0.9996545454545455,0.98,0.9773,6
31,0.004706720389875857,0.140345960855484,0.15142901241779327,0.9984,0.976,0.975,6
32,0.006592329840452728,0.1699569970369339,0.1509261578321457,0.9975818181818182,0.9732,0.9761,6
33,0.004646429373810096,0.1404723972082138,0.15162520110607147,0.9984909090909091,0.979,0.978,6
34,0.004158550126866182,0.13015933334827423,0.15912561118602753,0.9986363636363637,0.978,0.9763,6
35,0.0038213404708739994,0.15133042633533478,0.17125903069972992,0.9986363636363637,0.9778,0.9746,6
36,0.0016510706771087071,0.15725257992744446,0.15076884627342224,0.9994181818181819,0.9792,0.9769,6
37,0.0025103414928133463,0.16003893315792084,0.1723814606666565,0.9990181818181818,0.9772,0.975,6
38,0.003171408735486931,0.1538778841495514,0.15255072712898254,0.9990727272727272,0.9784,0.9777,6
39,0.0014135681293239383,0.15029729902744293,0.16208793222904205,0.9994727272727273,0.9788,0.9762,6
40,0.0056199327162486015,0.16746091842651367,0.1856364905834198,0.9980909090909091,0.9742,0.9747,6
41,0.004639842079834699,0.1616424322128296,0.17963942885398865,0.9984181818181819,0.9776,0.976,6
42,0.0010064973203372965,0.14613360166549683,0.1743396818637848,0.9997454545454545,0.979,0.9779,6
43,0.0010014707629795686,0.14599505066871643,0.17043641209602356,0.9996181818181819,0.9794,0.9772,6
44,0.00530903815495226,0.1680433601140976,0.1651090383529663,0.9982363636363636,0.9772,0.9768,6
45,0.0013257373127833405,0.15480920672416687,0.16693232953548431,0.9995818181818181,0.9784,0.9766,6
46,0.005729836319987338,0.17581044137477875,0.17873820662498474,0.9984909090909091,0.9792,0.9757,6
47,0.00223375129994267,0.1590145081281662,0.18214412033557892,0.9992181818181818,0.9786,0.9769,6
48,0.0019144216316377167,0.15897932648658752,0.16591472923755646,0.9993454545454545,0.9804,0.977,6
49,0.0038606812216409386,0.18510718643665314,0.17900803685188293,0.9986,0.9758,0.9769,6
50,0.003847917983343534,0.18549704551696777,0.17411230504512787,0.9986,0.9758,0.9749,6
51,0.001170962071357901,0.16185075044631958,0.17068223655223846,0.9995636363636363,0.9788,0.9775,6
52,0.004260687162120342,0.1828916072845459,0.18251453340053558,0.9985272727272727,0.9766,0.9752,6
53,0.0023160722541174707,0.18783709406852722,0.17056193947792053,0.9991454545454546,0.9792,0.9779,6
54,0.009096483275699431,0.19475741684436798,0.19767259061336517,0.9977454545454545,0.976,0.9746,6
55,0.0028601146533666177,0.1833365559577942,0.18552863597869873,0.9989090909090909,0.977,0.9766,6
