epoch,train_loss,valid_loss,test_loss,train_acc,valid_acc,test_acc,early_stop_epoch
1,0.012247241716837214,0.025110650807619095,0.06438017636537552,0.9966363636363637,0.9914,0.982,2
2,0.00805785736557763,0.024105804041028023,0.06960789114236832,0.9973454545454545,0.992,0.9835,2
3,0.011675248404236548,0.03620188683271408,0.08645280450582504,0.9959636363636364,0.9898,0.9809,2
4,0.007357256484704108,0.028595464304089546,0.08830107748508453,0.9975818181818182,0.9912,0.9827,2
5,0.012069890740070232,0.03643086925148964,0.1021319255232811,0.9958727272727272,0.99,0.9781,2
6,0.006683340817689193,0.02871382050216198,0.09194506704807281,0.9974727272727273,0.9914,0.9823,2
7,0.00684080709825759,0.04672019183635712,0.10799642652273178,0.9976363636363637,0.9902,0.9801,2
8,0.007094848480668279,0.03664565831422806,0.10926975309848785,0.9978363636363636,0.991,0.9799,2
9,0.002700195869952247,0.04038598760962486,0.09483432024717331,0.9991272727272728,0.9894,0.9837,2
10,0.0026112195954510987,0.03923666477203369,0.11166521161794662,0.9991272727272728,0.99,0.9812,2
11,0.005066279551165218,0.05018405616283417,0.11623749881982803,0.9984545454545455,0.989,0.9817,2
12,0.0031661831423877773,0.05125421658158302,0.10753575712442398,0.9989636363636364,0.9894,0.9832,2
13,0.0014673036807958304,0.04599780961871147,0.10942437499761581,0.9995272727272727,0.9912,0.9827,2
14,0.005111729248148048,0.05312449857592583,0.13472917675971985,0.9982909090909091,0.9886,0.9819,2
15,0.004751517076205168,0.06397287547588348,0.1274823397397995,0.9984363636363637,0.9864,0.9807,2
16,0.0033520441257268115,0.05113562196493149,0.128563791513443,0.9986909090909091,0.9902,0.9819,2
17,0.006660919980413925,0.06040705740451813,0.1355878710746765,0.9976727272727273,0.9876,0.9808,2
18,0.0005947187958076243,0.04646284878253937,0.12212088704109192,0.9998363636363636,0.9904,0.9829,2
19,0.004765063632394678,0.05888916552066803,0.1386028379201889,0.9982181818181818,0.9876,0.9815,2
20,0.0011396801364977752,0.0532238706946373,0.1352345198392868,0.9995818181818181,0.991,0.9829,2
21,0.004979745976241431,0.06954542547464371,0.12446783483028412,0.9982545454545455,0.9866,0.9816,2
22,0.0050497681947076194,0.07328469306230545,0.15501278638839722,0.9984545454545455,0.988,0.9806,2
23,0.003994109198415175,0.06402716040611267,0.14896807074546814,0.9986,0.9884,0.98,2
24,0.0034743175783503322,0.05879750847816467,0.13840043544769287,0.9987272727272727,0.9894,0.9819,2
25,0.0026259275150612438,0.07500523328781128,0.136184424161911,0.9993090909090909,0.9866,0.9825,2
26,0.001530208798027981,0.0724465548992157,0.14725196361541748,0.9995272727272727,0.9894,0.9826,2
27,0.005302250689679793,0.0755564421415329,0.14612340927124023,0.9984,0.9866,0.9826,2
28,0.0019114145991122003,0.07261939346790314,0.15279114246368408,0.9994363636363637,0.9884,0.9809,2
29,0.003492143956205857,0.06917659193277359,0.15395891666412354,0.9990545454545454,0.9878,0.9824,2
30,0.004079456483082086,0.07945384830236435,0.15316589176654816,0.9987818181818182,0.9882,0.9803,2
31,0.000474808288911855,0.07277427613735199,0.14234240353107452,0.9998727272727272,0.9904,0.9834,2
32,0.0037392453923743786,0.0727430209517479,0.16692855954170227,0.9988363636363636,0.9876,0.9804,2
33,0.003356088160257666,0.08104652166366577,0.14974355697631836,0.9990727272727272,0.9872,0.9823,2
34,0.0032245655567132055,0.09392987936735153,0.15644551813602448,0.9990909090909091,0.9866,0.9812,2
35,0.0012325699225192923,0.08800441026687622,0.17819520831108093,0.9995454545454545,0.9878,0.9808,2
36,0.00501217926743069,0.07514472305774689,0.1701081097126007,0.9986909090909091,0.987,0.9802,2
37,0.001104702949837255,0.07219181954860687,0.16439707577228546,0.9997272727272727,0.9894,0.9815,2
38,0.001876466618917873,0.07237863540649414,0.17214712500572205,0.9994,0.9866,0.9826,2
39,0.0018040281326229097,0.09217382967472076,0.16644471883773804,0.9994,0.9858,0.9807,2
40,0.0062442163212540645,0.12138208001852036,0.18853458762168884,0.9979818181818182,0.9822,0.9799,2
41,0.0007371867517849628,0.08002999424934387,0.16730231046676636,0.9997454545454545,0.9876,0.9819,2
42,0.0010812898501923194,0.08447898924350739,0.1830068826675415,0.9995454545454545,0.9868,0.9812,2
43,0.0005767452713640069,0.09568576514720917,0.16847831010818481,0.9998,0.9874,0.9824,2
44,0.002376864134476415,0.10534316301345825,0.18682052195072174,0.9993090909090909,0.986,0.9818,2
45,0.0014562285872542853,0.08373609185218811,0.17012326419353485,0.9995454545454545,0.9884,0.982,2
46,0.001602270012509192,0.09714023768901825,0.1874338835477829,0.9995454545454545,0.988,0.9814,2
47,0.0009471416601400999,0.09108591079711914,0.1942053735256195,0.9997454545454545,0.987,0.9807,2
48,0.0015313507780821516,0.0939466580748558,0.1961614042520523,0.9995818181818181,0.9886,0.9815,2
49,0.001645504901676904,0.1039164662361145,0.19294600188732147,0.9994909090909091,0.9868,0.9816,2
50,0.001457900177829389,0.10038994997739792,0.1891019344329834,0.9996545454545455,0.9872,0.9823,2
51,0.0010772056224184277,0.09546290338039398,0.1966170221567154,0.9996181818181819,0.9878,0.9824,2
52,0.0004919731924535006,0.0812046080827713,0.17083486914634705,0.9998545454545454,0.9892,0.9828,2
53,0.007921456143872371,0.10504257678985596,0.20133167505264282,0.9982181818181818,0.9868,0.9808,2
54,0.001659487896652661,0.10306356102228165,0.18794725835323334,0.9995636363636363,0.9862,0.9811,2
55,0.0037532102157343283,0.1318306028842926,0.20422133803367615,0.9989818181818182,0.9854,0.9806,2
