epoch,train_loss,valid_loss,test_loss,train_acc,valid_acc,test_acc,early_stop_epoch
1,0.19435714728046546,0.2187691628932953,0.1944063901901245,0.9437454545454546,0.9366,0.9446,9
2,0.1256028970710256,0.15624018013477325,0.13530927896499634,0.9617454545454546,0.9546,0.9604,9
3,0.09910676802051338,0.13391231000423431,0.11518412828445435,0.9687636363636364,0.961,0.9663,9
4,0.08424954162504185,0.12274128198623657,0.10542140901088715,0.9730909090909091,0.963,0.9692,9
5,0.0744467814436013,0.11616087704896927,0.09955759346485138,0.9763454545454545,0.9646,0.9704,9
6,0.06749557708356191,0.11230547726154327,0.09610714018344879,0.9783272727272727,0.9654,0.9712,9
7,0.06193658874539489,0.10983723402023315,0.0938136950135231,0.9803272727272727,0.967,0.9724,9
8,0.05758597851358354,0.10838991403579712,0.09239911288022995,0.9816,0.967,0.9732,9
9,0.054052277954972604,0.10777657479047775,0.09189502894878387,0.9825454545454545,0.9678,0.9735,9
10,0.05110473417177458,0.1078210324048996,0.09164396673440933,0.9832727272727273,0.9686,0.9742,9
11,0.048736828714609146,0.1083633080124855,0.09201055765151978,0.9842727272727273,0.9692,0.9742,9
12,0.046675397496077825,0.10888964682817459,0.09224832057952881,0.9849818181818182,0.9698,0.9738,9
13,0.044894114877647634,0.10976218432188034,0.0927969217300415,0.9857636363636364,0.97,0.9737,9
