epoch,train_loss,valid_loss,test_loss,train_acc,valid_acc,test_acc,early_stop_epoch
1,0.29600393735278735,0.2918410301208496,0.2906019687652588,0.9130545454545455,0.9126,0.9161,18
2,0.2310237610434944,0.23415344953536987,0.23440217971801758,0.9320545454545455,0.9286,0.932,18
3,0.19133289429003542,0.1998845636844635,0.19944866001605988,0.9445636363636364,0.9368,0.9422,18
4,0.16332912378622727,0.17636428773403168,0.17545364797115326,0.9529090909090909,0.9426,0.9494,18
5,0.14225045745684342,0.16004319489002228,0.15806452929973602,0.9594181818181818,0.9506,0.954,18
6,0.1262049115970731,0.1480359137058258,0.1459221988916397,0.9641636363636363,0.954,0.9572,18
7,0.11363889512487434,0.14021916687488556,0.13709211349487305,0.9670181818181818,0.9558,0.9591,18
8,0.10339358712427996,0.13462363183498383,0.13068006932735443,0.9698,0.9576,0.9609,18
9,0.09465409953113306,0.12999682128429413,0.12568488717079163,0.9722909090909091,0.9594,0.9616,18
10,0.08736217607303777,0.1262919306755066,0.12195583432912827,0.9745636363636364,0.962,0.9625,18
11,0.08095176930827173,0.12359240651130676,0.11904796212911606,0.9767818181818182,0.963,0.9631,18
12,0.07514618311009624,0.12178947776556015,0.11723332852125168,0.9783454545454545,0.9646,0.9639,18
13,0.07018632221543654,0.12023776769638062,0.11586999148130417,0.9797636363636364,0.9638,0.9646,18
14,0.06577673889070072,0.11930038034915924,0.11511781066656113,0.981,0.9642,0.9653,18
15,0.061731569311327554,0.11824961006641388,0.11441149562597275,0.9825454545454545,0.9654,0.9654,18
16,0.05831865845349702,0.11800135672092438,0.11444304138422012,0.9835090909090909,0.9652,0.9659,18
17,0.054951231805184346,0.11772757768630981,0.11436645686626434,0.9846,0.966,0.967,18
18,0.05190738989759914,0.11758099496364594,0.11482082307338715,0.9854363636363637,0.9668,0.9673,18
19,0.04913177101754329,0.11789311468601227,0.11548598855733871,0.9862181818181818,0.9662,0.9676,18
20,0.04666391414039853,0.11781491339206696,0.11588343232870102,0.9870181818181818,0.9668,0.9668,18
21,0.0440940455689349,0.11827701330184937,0.11683917045593262,0.9877272727272727,0.966,0.9668,18
22,0.04216446910116991,0.11892525851726532,0.11793525516986847,0.9880363636363636,0.967,0.9668,18
23,0.03993782260010696,0.12020040303468704,0.1195981353521347,0.9887272727272727,0.9672,0.9661,18
24,0.03799267705838958,0.12134339660406113,0.12153095752000809,0.9891818181818182,0.9672,0.9664,18
25,0.0360976882411421,0.12292421609163284,0.12349647283554077,0.9894909090909091,0.9672,0.9663,18
26,0.03451368758706799,0.12445931136608124,0.12570583820343018,0.9902,0.9664,0.9663,18
27,0.0332583493295295,0.12737123668193817,0.12796536087989807,0.9902,0.9662,0.9663,18
28,0.03158381248991513,0.12998370826244354,0.1304396092891693,0.9909454545454546,0.9662,0.966,18
29,0.03021025553292764,0.132613405585289,0.133310005068779,0.9914,0.9656,0.9656,18
30,0.02897146871827797,0.135294571518898,0.1359894573688507,0.9916363636363636,0.9648,0.9659,18
31,0.027759425929980354,0.13829156756401062,0.13945911824703217,0.9919454545454546,0.9652,0.965,18
32,0.02634584057673981,0.1398710012435913,0.1421445608139038,0.9925090909090909,0.9654,0.9648,18
33,0.02519302897749003,0.14410296082496643,0.14558552205562592,0.9926181818181818,0.9654,0.9649,18
34,0.023922301532478412,0.14633405208587646,0.1485070288181305,0.9929454545454546,0.964,0.9648,18
35,0.022575164477404375,0.1492091417312622,0.1519860029220581,0.9931636363636364,0.9642,0.964,18
36,0.02146807645407336,0.15155646204948425,0.15586018562316895,0.9934363636363637,0.964,0.9636,18
37,0.020512806698881007,0.15519481897354126,0.1594957560300827,0.9936727272727273,0.9636,0.9633,18
38,0.020116209417295812,0.1592162549495697,0.16435737907886505,0.9936181818181818,0.9644,0.9626,18
39,0.019206569678605196,0.16184981167316437,0.1684984713792801,0.9939454545454546,0.9644,0.9627,18
40,0.019066806551598182,0.16670472919940948,0.17348723113536835,0.9937818181818182,0.9628,0.9622,18
41,0.018095632536754818,0.170995831489563,0.17786483466625214,0.9941818181818182,0.9638,0.9619,18
42,0.017307269567560235,0.17445127665996552,0.1819739192724228,0.9944909090909091,0.963,0.962,18
43,0.01614550572444833,0.17741996049880981,0.1866573840379715,0.9950545454545454,0.9634,0.9619,18
44,0.016213950462618164,0.1830214411020279,0.1909249722957611,0.9947272727272727,0.9632,0.962,18
45,0.015035073794133496,0.1856566220521927,0.19711264967918396,0.9952,0.964,0.9626,18
46,0.014632563261532183,0.19061779975891113,0.20049066841602325,0.9952181818181818,0.963,0.9619,18
47,0.01645396483002167,0.1998763084411621,0.2097749263048172,0.9940363636363636,0.962,0.9613,18
48,0.014449426908011612,0.1994207501411438,0.21206894516944885,0.9953090909090909,0.962,0.9616,18
49,0.014159414901358434,0.20241612195968628,0.2163078784942627,0.9950727272727272,0.9618,0.9619,18
50,0.014373431255916579,0.21242979168891907,0.22288745641708374,0.9951454545454546,0.961,0.9623,18
51,0.016867976725608143,0.22404557466506958,0.23593413829803467,0.9940181818181818,0.962,0.9597,18
52,0.013487603059850781,0.2187068909406662,0.22964340448379517,0.9952181818181818,0.963,0.9609,18
53,0.022896839114403437,0.24451537430286407,0.24752944707870483,0.9917090909090909,0.9608,0.9613,18
54,0.012305289337482298,0.22842182219028473,0.24410562217235565,0.9954727272727273,0.9618,0.9605,18
55,0.013484735041660976,0.2373737245798111,0.24905893206596375,0.9953272727272727,0.9616,0.9603,18
